datetime,timestamp_desc,source,source_long,message,parser,display_name,tag
2017-08-29T10:49:35.400000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638523062846 Latitude: 39.96120724995257 Height: 0m Distance: 0.07030956447124481m Speed: 1.4142135381698608m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:35.204000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638577285235 Latitude: 39.96120683563408 Height: 0m Distance: 0.1356412172317505m Speed: 2.8284270763397217m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:35.306000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638606425957 Latitude: 39.96120660664555 Height: 1m Distance: 0.1712275743484497m Speed: 2.2360680103302m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:35.405000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638628921137 Latitude: 39.96120642526294 Height: 2m Distance: 0.1990668773651123m Speed: 1.4142135381698608m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:35.506000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638640887134 Latitude: 39.961206324533904 Height: 2m Distance: 0.2142200767993927m Speed: 1.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:35.607000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638646863428 Latitude: 39.9612062518532 Height: 3m Distance: 0.2237699031829834m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:35.708000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638635734269 Latitude: 39.96120615751092 Height: 3m Distance: 0.23791736364364624m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:35.818000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638624997274 Latitude: 39.96120608053763 Height: 4m Distance: 0.2504555284976959m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:35.910000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.2163859990108 Latitude: 39.96120600874279 Height: 4m Distance: 0.2733321189880371m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
2017-08-29T10:49:36.109000+00:00,Creation Time,DJI,DJI Flight Log,Longitude: -106.21638552698519 Latitude: 39.96120594156296 Height: 5m Distance: 0.3148973286151886m Speed: 0.0m/s,drone_binary,OS:/mnt/d/Tugas_Akhir/DJIFlightRecord_2017-08-29_[11-49-33].txt,-
